,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
4779,933814,65+,female,majority,30y+,university,upper class,0.5859691100658124,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,2,1,0,0.0
4780,780111,40-64,female,majority,20-29y,high school,working class,0.4945190973664008,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,1,0.0
4781,637107,26-39,male,majority,10-19y,none,poverty,0.2826139640894628,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,3,0.0
4782,134022,65+,female,majority,20-29y,university,upper class,0.6863038567846291,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0.0
4783,679306,65+,male,majority,20-29y,high school,middle class,0.5466101369180384,0.0,before 2015,0.0,1.0,10238.0,,sedan,1,0,3,0.0
4784,843573,26-39,female,minority,0-9y,university,working class,0.3415769205431839,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
4785,224209,26-39,female,majority,0-9y,high school,poverty,0.427006899811128,1.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,0.0
4786,86202,40-64,female,majority,20-29y,high school,middle class,,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,2,0,0,0.0
4787,663444,40-64,female,majority,10-19y,university,upper class,0.5842434269819075,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,0,0.0
4788,412755,26-39,male,majority,10-19y,none,working class,0.3363879044749127,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,2,0,1,0.0
4789,237506,26-39,female,majority,0-9y,university,middle class,0.3439552966265479,1.0,before 2015,1.0,0.0,32765,7000.0,sedan,0,0,0,0.0
4790,664350,65+,male,majority,30y+,university,upper class,0.6832851473970699,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,9,2,8,0.0
4791,267171,40-64,male,majority,20-29y,university,upper class,0.4268419942247292,1.0,before 2015,1.0,1.0,92101.0,14000.0,sedan,3,0,none,1.0
4792,709717,40-64,male,majority,20-29y,university,middle class,0.6212118300258381,0.0,before 2015,0.0,1.0,32765,,sedan,6,0,1,0.0
4793,168479,65+,female,majority,30y+,university,upper class,0.6172552350571828,0.0,after 2015,1.0,1.0,10238,,sedan,3,0,3,0.0
4794,215397,65+,male,majority,30y+,university,upper class,0.6486291459700178,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,2,7,0.0
4795,532832,16-25,female,minority,0-9y,high school,poverty,0.4824873523239162,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
4796,95223,26-39,female,majority,10-19y,none,working class,0.3413065150579024,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,0.0
4797,113642,26-39,male,majority,10-19y,university,middle class,0.4947342991549172,1.0,before 2015,0.0,0.0,32765,16000.0,sedan,1,0,0,1.0
4798,232232,65+,male,majority,30y+,none,upper class,0.4543733814127589,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,6,2,4,0.0
4799,76344,40-64,female,majority,20-29y,none,upper class,0.5548420461404064,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,2,0,0,0.0
4800,367640,26-39,male,majority,10-19y,university,upper class,0.5088115391992826,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,1,0,2,0.0
4801,343880,65+,male,majority,20-29y,university,upper class,0.5799573254872007,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,1,5,0.0
4802,448358,40-64,male,majority,10-19y,high school,working class,0.5093397048989089,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,4,0,3,0.0
4803,699234,26-39,female,majority,10-19y,high school,poverty,0.3195772271282865,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,0.0
4804,875152,40-64,male,minority,0-9y,high school,upper class,0.5638113135204869,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0
4805,302883,26-39,male,majority,10-19y,university,middle class,0.5428894787174905,0.0,before 2015,1.0,1.0,21217,12000.0,sports car,3,0,1,1.0
4806,443332,65+,male,majority,30y+,university,upper class,0.5663226663241003,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,8,1,1,0.0
4807,488856,26-39,female,majority,10-19y,high school,upper class,0.6231936826485045,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,3,0,1,0.0
4808,429717,40-64,male,majority,0-9y,high school,upper class,,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
4809,268094,16-25,female,majority,0-9y,none,poverty,0.4324125100424552,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0
4810,299698,16-25,male,majority,0-9y,high school,poverty,0.2632650538999824,1.0,before 2015,0.0,1.0,,15000.0,sports car,0,0,0,0.0
4811,336173,40-64,female,majority,0-9y,university,upper class,0.675859002609907,0.0,before 2015,1.0,1.0,92101,12000.0,sedan,0,0,0,1.0
4812,992673,26-39,male,majority,10-19y,university,middle class,0.5309254852137539,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,0,0.0
4813,676770,16-25,female,minority,0-9y,high school,poverty,0.5580618709969322,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
4814,142780,65+,male,minority,10-19y,university,upper class,0.7382936679621042,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,2,3,2,1.0
4815,659897,65+,,majority,20-29y,university,upper class,0.6701214761226999,1.0,after 2015,1.0,1.0,32765,,sedan,4,1,2,0.0
4816,352690,16-25,male,majority,0-9y,university,middle class,0.4350849901631921,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0
4817,45797,16-25,female,majority,0-9y,high school,poverty,0.3734827746520789,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,none,0,1.0
4818,93976,65+,male,majority,30y+,high school,upper class,0.5883961826816051,1.0,after 2015,0.0,0.0,10238.0,17000.0,sedan,0,0,2,0.0
4819,564461,65+,female,majority,30y+,high school,middle class,0.5454738217021173,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,3,0,2,0.0
4820,558920,16-25,female,majority,0-9y,high school,poverty,0.4398834257875427,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
4821,541804,26-39,male,majority,10-19y,none,poverty,0.3754611884221273,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,1,1.0
4822,291575,26-39,male,majority,10-19y,none,poverty,0.3688141910403541,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,3,1.0
4823,625152,26-39,male,majority,0-9y,high school,middle class,,1.0,before 2015,0.0,0.0,32765,15000.0,,0,0,0,1.0
4824,265608,26-39,male,majority,10-19y,university,middle class,0.3914763680965406,1.0,,0.0,1.0,10238,,sedan,3,0,1,1.0
4825,157712,40-64,female,majority,10-19y,university,upper class,0.7010779053023868,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,0,0.0
4826,420995,16-25,female,minority,0-9y,none,poverty,0.3322852305538436,0.0,before 2015,0.0,1.0,10238,15000.0,sports car,0,0,0,0.0
4827,370361,65+,male,majority,30y+,university,upper class,0.6360928203941096,1.0,after 2015,1.0,0.0,10238,17000.0,sedan,3,2,3,0.0
4828,690969,26-39,female,majority,10-19y,university,upper class,0.8523818296709694,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,1,0,0.0
4829,566079,16-25,male,majority,0-9y,high school,poverty,0.3645877768746501,0.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,1.0
4830,519855,26-39,female,majority,10-19y,high school,middle class,0.5436758162626819,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,1,0,0.0
4831,689719,65+,female,majority,30y+,university,upper class,0.4944256965535072,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,4,1,1,0.0
4832,389959,65+,female,majority,30y+,university,upper class,0.6262660814278748,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,0,0.0
4833,189680,26-39,female,majority,10-19y,high school,upper class,0.7733971401539147,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0.0
4834,505640,16-25,male,majority,0-9y,high school,working class,0.4378132018571619,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,0,0,0,1.0
4835,351587,26-39,female,majority,10-19y,none,poverty,0.2892999505458921,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,1,0.0
4836,980505,26-39,male,minority,10-19y,high school,upper class,0.7456780692155659,0.0,before 2015,1.0,0.0,10238,14000.0,sports car,1,0,1,1.0
4837,798839,40-64,male,majority,0-9y,high school,upper class,0.6594050196302074,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
4838,745009,26-39,male,majority,10-19y,high school,middle class,0.3934292195083172,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,0.0
4839,66820,26-39,male,majority,0-9y,university,working class,0.5457876403430777,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
4840,295488,26-39,male,majority,10-19y,high school,middle class,0.5074322843749791,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,1,0,1.0
4841,278365,40-64,male,majority,20-29y,university,upper class,0.5822420108370873,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,1,7,0.0
4842,653704,26-39,female,majority,10-19y,none,working class,0.3942206789712544,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,,2,1.0
4843,537037,26-39,male,majority,10-19y,high school,middle class,0.5909271047250865,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,1,0,0.0
4844,778567,26-39,male,minority,10-19y,high school,working class,0.5912637579951758,0.0,before 2015,0.0,0.0,10238,,sedan,2,0,2,1.0
4845,221647,40-64,male,majority,20-29y,university,upper class,0.4954411506859062,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,4,1,3,0.0
4846,102661,26-39,female,majority,10-19y,university,upper class,nan,1.0,after 2015,0.0,0.0,10238.0,15000.0,sedan,1,0,0,0.0
4847,42872,26-39,male,majority,10-19y,university,upper class,0.6636154524180936,1.0,before 2015,1.0,0.0,32765.0,8000.0,sedan,2,0,2,1.0
4848,847915,40-64,male,majority,0-9y,university,upper class,0.6714062798340049,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0,0,0,0.0
4849,203156,40-64,male,majority,20-29y,high school,upper class,0.6471364812806238,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,8,0,2,0.0
4850,257264,16-25,female,majority,0-9y,high school,poverty,0.2344680861436483,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0
4851,511060,26-39,male,majority,10-19y,high school,working class,0.4992632819538944,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,2,0.0
4852,664096,40-64,male,none,20-29y,high school,upper class,0.5109020423243751,1.0,after 2015,0.0,1.0,,,sedan,4,0,6,0.0
4853,406803,16-25,male,majority,0-9y,university,middle class,0.4754719949134253,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
4854,577357,16-25,female,majority,0-9y,high school,working class,0.4561823933829111,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
4855,309935,65+,female,majority,10-19y,high school,upper class,,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,1,0.0
4856,909251,65+,male,majority,30y+,university,upper class,0.6801737707726987,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,6,1,12,0.0
4857,794541,26-39,female,majority,10-19y,none,poverty,0.4437392139614944,0.0,before 2015,0.0,0.0,10238,,sports car,1,1,2,0.0
4858,360906,40-64,female,majority,0-9y,university,upper class,0.5058338435466339,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,none,0,0,1.0
4859,175876,16-25,male,minority,0-9y,none,poverty,0.330271506941183,0.0,after 2015,1.0,0.0,10238,,sedan,0,0,0,0.0
4860,187054,26-39,female,majority,10-19y,high school,upper class,0.5819921084455086,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,0.0
4861,255685,40-64,male,majority,20-29y,high school,upper class,0.5597353692525334,1.0,after 2015,0.0,1.0,92101,nan,sedan,5,0,1,0.0
4862,274793,65+,male,minority,30y+,university,upper class,0.5841638627422637,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,10,1,3,0.0
4863,34708,40-64,female,majority,20-29y,university,upper class,0.6684571148957105,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,4,3,0,0.0
4864,187975,16-25,female,majority,0-9y,none,poverty,0.4610393716795908,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
4865,55949,16-25,female,majority,0-9y,none,poverty,0.4758086378895234,1.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,0.0
4866,128281,26-39,male,minority,10-19y,high school,middle class,0.513847778394383,0.0,after 2015,0.0,1.0,32765,8000.0,sedan,6,0,4,0.0
4867,166911,26-39,male,majority,10-19y,none,poverty,0.390562996318312,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,2,0,1,1.0
4868,783629,40-64,female,majority,20-29y,university,upper class,0.5271028869095301,1.0,before 2015,1.0,0.0,10238,11000.0,sports car,2,1,1,0.0
4869,887100,65+,female,majority,20-29y,university,upper class,0.7425581471666168,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,1,0.0
4870,312478,26-39,male,majority,10-19y,university,working class,0.4103400623409491,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,1,1,2,1.0
4871,190782,16-25,male,majority,0-9y,none,poverty,0.2709166995450791,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
4872,439414,65+,female,majority,10-19y,high school,middle class,0.4255670016197596,1.0,before 2015,1.0,1.0,32765,,sedan,1,0,2,0.0
4873,93366,40-64,female,majority,20-29y,university,upper class,0.5696383080061281,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,5,1,2,0.0
4874,294112,65+,female,majority,30y+,high school,upper class,0.4609072687719204,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,5,0.0
4875,817262,26-39,female,minority,10-19y,university,upper class,0.7123509063293101,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
4876,432592,65+,male,majority,30y+,university,upper class,0.5921220578663743,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,0,5,0.0
4877,860863,26-39,female,majority,0-9y,high school,working class,0.5178938127826952,0.0,before 2015,0.0,1.0,32765,7000.0,sedan,0,0,0,1.0
4878,212760,16-25,female,majority,0-9y,none,poverty,0.40109256010844,0.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,0.0
4879,269471,40-64,female,majority,20-29y,high school,upper class,0.6407798046102287,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,2,0.0
4880,863180,65+,male,majority,30y+,university,upper class,,0.0,after 2015,1.0,0.0,92101,10000.0,sedan,9,0,3,0.0
4881,231641,40-64,female,majority,20-29y,high school,upper class,0.5281579037308743,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,6,0,2,0.0
4882,355897,40-64,female,minority,10-19y,high school,upper class,0.7383979641751491,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,2,0.0
4883,135863,26-39,male,majority,10-19y,high school,upper class,0.6449558925023856,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,3,1,2,0.0
4884,106974,65+,male,majority,30y+,university,upper class,0.4697990837580598,0.0,before 2015,1.0,1.0,10238,,sedan,3,0,1,0.0
4885,20043,40-64,male,majority,20-29y,university,upper class,0.5820674205410715,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,2,4,0.0
4886,53935,26-39,male,majority,10-19y,high school,working class,0.4888103261264866,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,none,0.0
4887,838898,65+,female,majority,0-9y,high school,upper class,0.5845541538211065,1.0,after 2015,1.0,1.0,10238,12000.0,sports car,0,0,0,0.0
4888,194624,65+,male,majority,30y+,university,upper class,0.6018449383011959,1.0,before 2015,none,1.0,10238,9000.0,sedan,4,0,none,0.0
4889,928788,16-25,male,majority,0-9y,high school,middle class,0.5237147822845126,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,1.0
4890,869505,65+,female,minority,0-9y,high school,upper class,0.6174783889735851,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
4891,984659,16-25,male,majority,0-9y,high school,poverty,0.2029270437920447,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
4892,757136,40-64,female,majority,10-19y,university,upper class,0.6902691770071121,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,
4893,247868,26-39,female,majority,10-19y,none,working class,0.4087067041346762,0.0,before 2015,1.0,1.0,92101,16000.0,sedan,0,0,0,1.0
4894,637909,40-64,male,majority,0-9y,high school,upper class,0.5565157388101949,1.0,before 2015,1.0,1.0,10238,9000.0,sports car,0,0,0,1.0
4895,670230,40-64,female,majority,0-9y,university,middle class,0.5283274091931265,0.0,after 2015,1.0,1.0,10238,10000.0,sports car,,0,0,0.0
4896,506705,26-39,female,majority,10-19y,high school,poverty,,0.0,before 2015,0.0,0.0,32765,9000.0,sports car,3,0,0,1.0
4897,526748,16-25,male,majority,0-9y,university,middle class,0.435456191598556,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
4898,397209,26-39,female,majority,10-19y,none,poverty,0.2151696546054047,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0.0
4899,388250,65+,female,majority,30y+,high school,upper class,0.6979233163898869,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,3,0,4,0.0
4900,285594,16-25,female,majority,0-9y,high school,poverty,0.3182436684930483,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,0,0,0,0.0
4901,597605,40-64,male,majority,0-9y,high school,upper class,0.6944607253512556,1.0,before 2015,1.0,1.0,92101,,sedan,0,0,0,1.0
4902,26836,40-64,female,,10-19y,university,upper class,0.6657579836268851,1.0,before 2015,none,1.0,,,sedan,1,0,0,0.0
4903,903337,26-39,female,majority,10-19y,none,poverty,0.3136216972616633,0.0,before 2015,1.0,1.0,10238,,sedan,1,0,0,0.0
4904,841628,16-25,female,majority,0-9y,university,middle class,0.517090518888596,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
4905,787748,26-39,male,majority,10-19y,high school,middle class,0.3767820351485029,1.0,after 2015,0.0,0.0,10238,,sedan,3,0,1,0.0
4906,963672,40-64,female,majority,10-19y,high school,middle class,0.5866035370674517,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,3,0,0,0.0
4907,211363,65+,male,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,3,0,3,0.0
4908,487003,26-39,male,majority,0-9y,high school,middle class,,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
4909,171758,26-39,female,minority,10-19y,high school,upper class,0.6432246395908321,1.0,after 2015,1.0,0.0,10238.0,11000.0,sedan,1,0,0,0.0
4910,207495,16-25,male,minority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,32765,none,sedan,0,0,0,1.0
4911,108958,65+,female,majority,10-19y,university,upper class,0.7213187073836898,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0
4912,296014,26-39,female,majority,10-19y,university,upper class,0.6394250854418368,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,1,0,3,0.0
4913,632524,26-39,male,majority,10-19y,none,poverty,0.2438015617936942,0.0,none,0.0,0.0,32765,16000.0,sedan,2,0,0,1.0
4914,764835,26-39,male,minority,10-19y,high school,poverty,0.3045684602333574,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,0.0
4915,235168,65+,female,majority,30y+,university,upper class,0.7217744198745549,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,4,0,0,0.0
4916,914443,26-39,female,majority,10-19y,university,upper class,0.5382330646862179,1.0,after 2015,0.0,0.0,10238.0,,sedan,0,0,0,0.0
4917,233728,26-39,male,majority,10-19y,high school,middle class,0.5052441837930965,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,5,1,1,1.0
4918,786931,65+,male,majority,10-19y,university,upper class,0.7031643827756698,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,1,0,2,0.0
4919,567238,26-39,female,majority,10-19y,high school,middle class,0.4851718364383785,0.0,before 2015,0.0,1.0,10238,8000.0,sedan,2,1,1,0.0
4920,384636,26-39,male,majority,10-19y,university,working class,0.4262702299476665,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
4921,314395,65+,female,majority,20-29y,high school,upper class,0.3812423915312549,0.0,after 2015,1.0,1.0,10238,16000.0,sedan,1,0,0,0.0
4922,559339,40-64,female,majority,0-9y,university,middle class,0.5626962815527192,0.0,before 2015,0.0,1.0,32765.0,nan,sports car,0,0,0,0.0
4923,481678,65+,male,majority,30y+,university,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,1,5,0.0
4924,825000,40-64,male,minority,0-9y,high school,upper class,0.6435845629097965,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
4925,563666,40-64,male,majority,20-29y,high school,upper class,0.5664168167346517,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,6,0,1,1.0
4926,591627,40-64,female,majority,20-29y,university,middle class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,2,
4927,709679,40-64,male,majority,20-29y,university,middle class,0.6398290247158106,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0.0
4928,695020,40-64,female,majority,20-29y,high school,upper class,nan,0.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
4929,809451,40-64,male,majority,20-29y,none,working class,0.3392888504833096,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,4,0,5,0.0
4930,869905,26-39,female,majority,10-19y,high school,working class,0.4940669801717974,0.0,before 2015,0.0,1.0,92101.0,10000.0,sedan,2,1,0,0.0
4931,741837,26-39,male,majority,10-19y,high school,upper class,0.4883110329953223,1.0,after 2015,1.0,0.0,10238,,sedan,0,0,1,0.0
4932,78311,none,male,minority,0-9y,university,upper class,0.6130753469532052,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
4933,925179,16-25,male,majority,0-9y,high school,poverty,0.3306596233133351,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1.0
4934,649769,65+,female,majority,30y+,university,upper class,0.6183141634928766,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,3,0,3,0.0
4935,154695,40-64,male,majority,0-9y,university,upper class,0.5176533639161799,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0
4936,603168,26-39,male,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,
4937,471479,40-64,male,majority,20-29y,high school,working class,0.3354650473170224,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,2,1,0,1.0
4938,154013,40-64,male,majority,10-19y,high school,upper class,0.6522098010358588,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,1,0.0
4939,730370,65+,female,majority,20-29y,high school,upper class,0.649742279786596,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,3,0,1,0.0
4940,545482,16-25,female,majority,0-9y,none,poverty,0.5316594723228439,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,
4941,709636,40-64,male,majority,20-29y,university,upper class,0.3673908132079513,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,6,0,0,0.0
4942,260428,16-25,male,majority,0-9y,none,poverty,0.3525599589743549,1.0,before 2015,0.0,none,10238,12000.0,sedan,0,0,0,1.0
4943,881078,26-39,female,majority,10-19y,university,working class,0.459369099801009,1.0,after 2015,0.0,0.0,10238.0,12000.0,sedan,2,0,0,0.0
4944,60951,16-25,female,majority,0-9y,high school,working class,0.3643273511086715,1.0,before 2015,0.0,0.0,32765,18000.0,sedan,0,0,0,1.0
4945,996949,40-64,female,majority,20-29y,high school,working class,0.5926094176945508,0.0,before 2015,0.0,1.0,10238,,sedan,3,2,1,0.0
4946,932068,65+,male,majority,30y+,university,middle class,,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,2,4,0.0
4947,507289,65+,male,majority,10-19y,high school,upper class,0.7651678828229611,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,1,0,0.0
4948,878865,65+,male,majority,20-29y,high school,middle class,0.3724167809827318,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,6,1,2,0.0
4949,287352,40-64,female,majority,10-19y,high school,upper class,0.6729865377227907,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,0.0
4950,776910,26-39,female,minority,10-19y,none,upper class,0.6974413913004567,1.0,after 2015,1.0,,10238,9000.0,sedan,0,0,2,0.0
4951,207887,26-39,male,majority,10-19y,high school,poverty,0.3450262977143895,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,2,0.0
4952,197431,65+,male,majority,30y+,high school,middle class,0.5891088863016741,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,8,0,4,0.0
4953,199886,40-64,female,majority,20-29y,high school,upper class,0.6492795700696337,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,4,2,0,0.0
4954,974712,65+,male,minority,20-29y,university,upper class,0.4136142077561675,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,4,0,4,0.0
4955,237974,16-25,male,majority,0-9y,none,poverty,0.0648103533102058,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
4956,342342,16-25,female,majority,0-9y,high school,working class,0.4425687110792027,0.0,before 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1.0
4957,528837,40-64,female,majority,10-19y,high school,upper class,0.6173644827066088,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,3,0,0,0.0
4958,392048,26-39,male,majority,0-9y,high school,working class,,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
4959,857615,40-64,female,majority,0-9y,university,upper class,0.6503154094233858,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0
4960,86219,26-39,male,majority,10-19y,university,upper class,0.467843765632501,1.0,after 2015,1.0,,10238,12000.0,sedan,1,0,3,0.0
4961,671080,16-25,female,majority,0-9y,high school,working class,0.6705840253332259,1.0,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,1.0
4962,539702,40-64,male,majority,20-29y,university,upper class,0.5557121773732416,1.0,after 2015,0.0,0.0,32765,13000.0,sedan,2,2,2,0.0
4963,767312,26-39,male,majority,10-19y,high school,working class,0.4708203950012678,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,2,0,0,0.0
4964,253832,26-39,female,majority,10-19y,high school,upper class,0.6777304679535914,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,0.0
4965,670634,16-25,male,majority,0-9y,university,working class,0.3577224688029924,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
4966,337500,40-64,female,majority,0-9y,university,working class,0.3792686190518363,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
4967,567122,26-39,female,majority,10-19y,university,upper class,0.5213673670739867,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
4968,436798,26-39,female,majority,10-19y,university,upper class,0.6987319634286622,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,0.0
